Timestamp,Agency,Area,CarParkID,Development,Location,LotType
2020-08-19 19:09:08,HDB,,PL53,BLK 266 PUNGGOL WAY,1.405276533 103.8982109,C
2020-08-19 19:09:08,HDB,,PL54,BLK 259 PUNGGOL FIELD,1.404506226 103.8953443,C
2020-08-19 19:09:08,HDB,,PL55,BLK 261 PUNGGOL WAY,1.405404806 103.8968416,C
2020-08-19 19:09:08,HDB,,PL56,BLK 672 EDGEFIELD PLAINS,1.407069979 103.9117299,C
2020-08-19 19:09:08,HDB,,PL57,BLK 665 PUNGGOL DRIVE,1.401920864 103.9146872,C
2020-08-19 19:09:08,HDB,,PL58,663  PUNGGOL DRIVE,1.399914839 103.9167907,C
2020-08-19 19:09:08,HDB,,PL59,BLK 308 PUNGGOL WALK,1.408109322 103.8987607,C
2020-08-19 19:09:08,HDB,,PL60,BLK 670 EDGEFIELD PLAINS,1.405822999 103.9132581,C
2020-08-19 19:09:08,HDB,,PL61,BLK 678 PUNGGOL DRIVE,1.406114902 103.9088899,C
2020-08-19 19:09:08,HDB,,PL62,BLK 256 SUMANG WALK,1.405533926 103.8955284,C
2020-08-19 19:09:08,HDB,,PL65,BLK 310 PUNGGOL WALK,1.409762448 103.8997228,C
2020-08-19 19:09:08,HDB,,PL66,BLK 121 EDGEDALE PLAINS,1.393583292 103.9083695,C
2020-08-19 19:09:08,HDB,,PL67,BLK 314 PUNGGOL WAY,1.40847387 103.8975134,C
2020-08-19 19:09:08,HDB,,PL68,BLK 217 SUMANG WALK,1.402849777 103.895639,C
2020-08-19 19:09:08,HDB,,PL69,BLK 661 EDGEDALE PLAINS,1.402534759 103.9176146,C
2020-08-19 19:09:08,HDB,,PL70,BLK 226 SUMANG LANE,1.403078094 103.893284,C
2020-08-19 19:09:08,HDB,,PL71,BLK 682 EDGEDALE PLAINS EDGEDALE PLAINS,1.404017644 103.9157919,C
2020-08-19 19:09:08,HDB,,PM10,BLK 204A PASIR RIS STREET 21,1.366746421 103.962474,C
2020-08-19 19:09:08,HDB,,PM10,BLK 204A PASIR RIS STREET 21,1.366746421 103.962474,L
2020-08-19 19:09:08,HDB,,PM11,BLK 269A PASIR RIS STREET 21,1.364793275 103.963457,L
2020-08-19 19:09:08,HDB,,PM11,BLK 269A PASIR RIS STREET 21,1.364793275 103.963457,C
2020-08-19 19:09:08,HDB,,PM12,BLK 272A PASIR RIS STREET 21,1.364905493 103.9650289,C
2020-08-19 19:09:08,HDB,,PM12,BLK 272A PASIR RIS STREET 21,1.364905493 103.9650289,L
2020-08-19 19:09:08,HDB,,PM13,BLK 199A PASIR RIS STREET 12,1.366473555 103.9595977,C
2020-08-19 19:09:08,HDB,,PM13,BLK 199A PASIR RIS STREET 12,1.366473555 103.9595977,L
2020-08-19 19:09:08,HDB,,PM14,BLK 180A PASIR RIS STREET 11,1.364708433 103.9601054,C
2020-08-19 19:09:08,HDB,,PM14,BLK 180A PASIR RIS STREET 11,1.364708433 103.9601054,L
2020-08-19 19:09:08,HDB,,PM15,BLK 158A PASIR RIS STREET 13,1.364160134 103.9616771,C
2020-08-19 19:09:08,HDB,,PM16,BLK 149A PASIR RIS STREET 13,1.362358733 103.9627206,C
2020-08-19 19:09:08,HDB,,PM16,BLK 149A PASIR RIS STREET 13,1.362358733 103.9627206,L
2020-08-19 19:09:08,HDB,,PM17,BLK 142A PASIR RIS STREET 11,1.362792853 103.9597007,L
2020-08-19 19:09:08,HDB,,PM17,BLK 142A PASIR RIS STREET 11,1.362792853 103.9597007,C
2020-08-19 19:09:08,HDB,,PM18,BLK 135A PASIR RIS STREET 11,1.36475655 103.9568798,L
2020-08-19 19:09:08,HDB,,PM18,BLK 135A PASIR RIS STREET 11,1.36475655 103.9568798,C
2020-08-19 19:09:08,HDB,,PM19,BLK 108A PASIR RIS STREET 12,1.367956778 103.9570227,C
2020-08-19 19:09:08,HDB,,PM19,BLK 108A PASIR RIS STREET 12,1.367956778 103.9570227,L
2020-08-19 19:09:08,HDB,,PM20,BLK 526 PASIR RIS STREET 51,1.368041633 103.947456,C
2020-08-19 19:09:08,HDB,,PM20,BLK 526 PASIR RIS STREET 51,1.368041633 103.947456,L
2020-08-19 19:09:08,HDB,,PM21,BLK 530 PASIR RIS DR 1,1.371196982 103.9494154,C
2020-08-19 19:09:08,HDB,,PM22,BLK 555A PASIR RIS STREET 51,1.368562431 103.9522137,C
2020-08-19 19:09:08,HDB,,PM23,BLK 564A PASIR RIS STREET 51,1.368681755 103.9495037,C
2020-08-19 19:09:08,HDB,,PM23,BLK 564A PASIR RIS STREET 51,1.368681755 103.9495037,L
2020-08-19 19:09:08,HDB,,PM24,BLK 561A PASIR RIS STREET 51,1.36718518 103.9513153,L
2020-08-19 19:09:08,HDB,,PM24,BLK 561A PASIR RIS STREET 51,1.36718518 103.9513153,C
2020-08-19 19:09:08,HDB,,PM25,BLK 500A PASIR RIS STREET 52,1.376390131 103.9456089,C
2020-08-19 19:09:08,HDB,,PM25,BLK 500A PASIR RIS STREET 52,1.376390131 103.9456089,L
2020-08-19 19:09:08,HDB,,PM26,BLK 521A PASIR RIS STREET 52,1.373867573 103.9439927,C
2020-08-19 19:09:08,HDB,,PM26,BLK 521A PASIR RIS STREET 52,1.373867573 103.9439927,L
2020-08-19 19:09:08,HDB,,PM27,BLK 578A PASIR RIS STREET 53,1.373960189 103.946596,C
2020-08-19 19:09:08,HDB,,PM28,BLK 586A PASIR RIS STREET 53,1.374700109 103.947766,C
2020-08-19 19:09:08,HDB,,PM29,BLK 601A ELIAS ROAD,1.377333641 103.9433737,L
2020-08-19 19:09:08,HDB,,PM29,BLK 601A ELIAS ROAD,1.377333641 103.9433737,C
2020-08-19 19:09:08,HDB,,PM30,BLK 614A ELIAS ROAD,1.375745384 103.9421772,C
2020-08-19 19:09:08,HDB,,PM30,BLK 614A ELIAS ROAD,1.375745384 103.9421772,L
2020-08-19 19:09:08,HDB,,PM32,BLK 631A PASIR RIS DRIVE 3,1.379306774 103.9400987,C
2020-08-19 19:09:08,HDB,,PM32,BLK 631A PASIR RIS DRIVE 3,1.379306774 103.9400987,L
2020-08-19 19:09:08,HDB,,PM33,BLK 635A PASIR RIS DRIVE 1,1.377080924 103.9398767,L
2020-08-19 19:09:08,HDB,,PM33,BLK 635A PASIR RIS DRIVE 1,1.377080924 103.9398767,C
2020-08-19 19:09:08,HDB,,PM34,BLK 649A PASIR RIS DRIVE 10,1.378000605 103.938712,C
2020-08-19 19:09:08,HDB,,PM34,BLK 649A PASIR RIS DRIVE 10,1.378000605 103.938712,L
2020-08-19 19:09:08,HDB,,PM35,BLK 700A PASIR RIS DRIVE 10,1.380769512 103.9386414,C
2020-08-19 19:09:08,HDB,,PM35,BLK 700A PASIR RIS DRIVE 10,1.380769512 103.9386414,L
2020-08-19 19:09:08,HDB,,PM36,BLK 710A PASIR RIS STREET 72,1.382416559 103.9370705,C
2020-08-19 19:09:08,HDB,,PM36,BLK 710A PASIR RIS STREET 72,1.382416559 103.9370705,L
2020-08-19 19:09:08,HDB,,PM37,BLK 718A PASIR RIS STREET 72,1.381924788 103.9360195,L
2020-08-19 19:09:08,HDB,,PM37,BLK 718A PASIR RIS STREET 72,1.381924788 103.9360195,C
2020-08-19 19:09:08,HDB,,PM38,BLK 736A PASIR RIS DRIVE 10,1.378947581 103.9372425,C
2020-08-19 19:09:08,HDB,,PM38,BLK 736A PASIR RIS DRIVE 10,1.378947581 103.9372425,L
2020-08-19 19:09:08,HDB,,PM40,BLK 744A PASIR RIS STREET 71,1.377947613 103.9353837,L
2020-08-19 19:09:08,HDB,,PM40,BLK 744A PASIR RIS STREET 71,1.377947613 103.9353837,C
2020-08-19 19:09:08,HDB,,PM41,BLK 747A PASIR RIS STREET 71,1.37873742 103.9341244,C
2020-08-19 19:09:08,HDB,,PM41,BLK 747A PASIR RIS STREET 71,1.37873742 103.9341244,L
2020-08-19 19:09:08,HDB,,PM43,BLK 757A PASIR RIS ST 71,1.377177077 103.933147,C
2020-08-19 19:09:08,HDB,,PM43,BLK 757A PASIR RIS ST 71,1.377177077 103.933147,L
2020-08-19 19:09:08,HDB,,PM44,BLK 762A PASIR RIS STREET 71,1.375965618 103.9332995,L
2020-08-19 19:09:08,HDB,,PM44,BLK 762A PASIR RIS STREET 71,1.375965618 103.9332995,C
2020-08-19 19:09:08,HDB,,PM45,BLK 773A PASIR RIS STREET 71,1.374601955 103.9359049,L
2020-08-19 19:09:08,HDB,,PM45,BLK 773A PASIR RIS STREET 71,1.374601955 103.9359049,C
2020-08-19 19:09:08,HDB,,PM46,BLK 782A PASIR RIS STREET 71,1.373224587 103.938387,C
2020-08-19 19:09:08,HDB,,PM46,BLK 782A PASIR RIS STREET 71,1.373224587 103.938387,L
2020-08-19 19:09:08,HDB,,PP9T,BLK 145 POTONG PASIR AVENUES 2/3,1.332194678 103.8660601,C
2020-08-19 19:09:08,HDB,,PR10,BLK 467/477 PASIR RIS DRIVE 6,1.373738956 103.9571828,C
2020-08-19 19:09:08,HDB,,PR10,BLK 467/477 PASIR RIS DRIVE 6,1.373738956 103.9571828,L
2020-08-19 19:09:08,HDB,,PR12,BLK 544/556 PASIR RIS STREET 51,1.36871369 103.952683,C
2020-08-19 19:09:08,HDB,,PR13,"BLK 537-543, 564-569 PASIR RIS STREET 51",1.369476386 103.9496188,C
2020-08-19 19:09:08,HDB,,PR13,"BLK 537-543, 564-569 PASIR RIS STREET 51",1.369476386 103.9496188,L
2020-08-19 19:09:08,HDB,,PR14,BLK 557-562 PASIR RIS ST 51,1.366686089 103.9514927,C
2020-08-19 19:09:08,HDB,,PR14,BLK 557-562 PASIR RIS ST 51,1.366686089 103.9514927,L
2020-08-19 19:09:08,HDB,,PRS1,BLK 212A PASIR RIS STREET 21,1.368017156 103.9603263,C
2020-08-19 19:09:08,HDB,,Q75M,BLK 10A HOLLAND DRIVE,1.308311929 103.7936989,C
2020-08-19 19:09:08,HDB,,Q77M,BLK 18 HOLLAND DRIVE,1.311593204 103.7920156,C
2020-08-19 19:09:08,HDB,,RHM2,BLK 70A REDHILL CLOSE,1.28697769 103.8169568,C
2020-08-19 19:09:08,HDB,,RHM3,BLK 73 REDHILL RD,1.287915777 103.8172732,C
2020-08-19 19:09:08,HDB,,RHM4,BLK 74 REDHILL RD,1.287958318 103.8157926,C
2020-08-19 19:09:08,HDB,,S100,BLK 472 FERNVALE STREET,1.396862609 103.8817469,C
2020-08-19 19:09:08,HDB,,S102,BLK 164 RIVERVALE CRESCENT,1.389273974 103.9076001,C
2020-08-19 19:09:08,HDB,,S103,BLK 293 COMPASSVALE CRESCENT,1.396295624 103.8952657,C
2020-08-19 19:09:08,HDB,,S104,BLK 215 COMPASSVALE DRIVE,1.390179473 103.8930395,C
2020-08-19 19:09:08,HDB,,S105,BLK 217 COMPASSVALE DRIVE,1.389699761 103.894446,C
2020-08-19 19:09:08,HDB,,S106,BLK 278 COMPASSVALE BOW,1.381380232 103.8900564,C
2020-08-19 19:09:08,HDB,,S107,BLK 338 ANCHORVALE CRESCENT,1.399229518 103.8896473,C
2020-08-19 19:09:08,HDB,,S108,BLK 289 COMPASSVALE CRESCENT,1.39809995 103.8969315,C
2020-08-19 19:09:08,HDB,,S109,BLK 417 FERNVALE LINK,1.391571987 103.8798987,C
2020-08-19 19:09:08,HDB,,S19L,BLK 501B WELLINGTON CIRCLE,1.451366057 103.8209114,L
2020-08-19 19:09:08,HDB,,S19L,BLK 501B WELLINGTON CIRCLE,1.451366057 103.8209114,C
2020-08-19 19:09:08,HDB,,S24L,BLK 507A WELLINGTON CIRCLE,1.45316111 103.8237047,L
2020-08-19 19:09:08,HDB,,S24L,BLK 507A WELLINGTON CIRCLE,1.45316111 103.8237047,C
2020-08-19 19:09:08,HDB,,S28L,BLK 489 ADMIRALTY LINK,1.454820084 103.816755,C
2020-08-19 19:09:08,HDB,,S28L,BLK 489 ADMIRALTY LINK,1.454820084 103.816755,L
2020-08-19 19:09:08,HDB,,S30L,SENGKANG EAST WAY,1.3945617 103.8948302,C
2020-08-19 19:09:08,HDB,,SAM2,BLK 61 STRATHMORE AVENUE,1.293966567 103.8110073,C
2020-08-19 19:09:08,HDB,,SAM2,BLK 61 STRATHMORE AVENUE,1.293966567 103.8110073,H
2020-08-19 19:09:08,HDB,,SAM2,BLK 61 STRATHMORE AVENUE,1.293966567 103.8110073,Y
2020-08-19 19:09:08,HDB,,SB10,BLK 481A SEMBAWANG DRIVE,1.452480883 103.8153178,C
2020-08-19 19:09:08,HDB,,SB10,BLK 481A SEMBAWANG DRIVE,1.452480883 103.8153178,L
2020-08-19 19:09:08,HDB,,SB11,BLK 476A SEMBAWANG DRIVE,1.451696111 103.8166379,L
2020-08-19 19:09:08,HDB,,SB11,BLK 476A SEMBAWANG DRIVE,1.451696111 103.8166379,C
2020-08-19 19:09:08,HDB,,SB12,BLK 424A CANBERRA ROAD,1.453165066 103.8190629,C
2020-08-19 19:09:08,HDB,,SB12,BLK 424A CANBERRA ROAD,1.453165066 103.8190629,L
2020-08-19 19:09:08,HDB,,SB13,BLK 404A ADMIRALTY LINK,1.454311059 103.8164337,C
2020-08-19 19:09:08,HDB,,SB13,BLK 404A ADMIRALTY LINK,1.454311059 103.8164337,L
2020-08-19 19:09:08,HDB,,SB15,BLK 358A ADMIRALTY DRIVE,1.448927181 103.8166936,C
2020-08-19 19:09:08,HDB,,SB15,BLK 358A ADMIRALTY DRIVE,1.448927181 103.8166936,L
2020-08-19 19:09:08,HDB,,SB16,BLK 339 SEMBAWANG CLOSE,1.448216045 103.8173212,L
2020-08-19 19:09:08,HDB,,SB16,BLK 339 SEMBAWANG CLOSE,1.448216045 103.8173212,C
2020-08-19 19:09:08,HDB,,SB17,BLK 504 MONTREAL DRIVE,1.450908114 103.82369,C
2020-08-19 19:09:08,HDB,,SB18,BLK 469/469A/469B ADMIRALTY DRIVE,1.448931121 103.8137014,L
2020-08-19 19:09:08,HDB,,SB18,BLK 469/469A/469B ADMIRALTY DRIVE,1.448931121 103.8137014,C
2020-08-19 19:09:08,HDB,,SB19,BLK 501 WELLINGTON CIRCLE,1.451591643 103.8213577,L
2020-08-19 19:09:08,HDB,,SB19,BLK 501 WELLINGTON CIRCLE,1.451591643 103.8213577,C
2020-08-19 19:09:08,HDB,,SB20,BLK 505 CANBERRA LINK,1.450271733 103.822508,C
2020-08-19 19:09:08,HDB,,SB21,BLK 467/467A/467B ADMIRALTY DRIVE,1.451781286 103.8142356,C
2020-08-19 19:09:08,HDB,,SB21,BLK 467/467A/467B ADMIRALTY DRIVE,1.451781286 103.8142356,L
2020-08-19 19:09:08,HDB,,SB22,BLK 351 CANBERRA ROAD,1.451167557 103.8202883,C
2020-08-19 19:09:08,HDB,,SB22,BLK 351 CANBERRA ROAD,1.451167557 103.8202883,L
2020-08-19 19:09:08,HDB,,SB23,BLK 354 ADMIRALTY DRIVE,1.450035381 103.8183892,C
2020-08-19 19:09:08,HDB,,SB23,BLK 354 ADMIRALTY DRIVE,1.450035381 103.8183892,L
2020-08-19 19:09:08,HDB,,SB24,BLK 506 WELLINGTON CIRCLE,1.452322396 103.8235495,L
2020-08-19 19:09:08,HDB,,SB24,BLK 506 WELLINGTON CIRCLE,1.452322396 103.8235495,C
2020-08-19 19:09:08,HDB,,SB25,BLK 588 MONTREAL DRIVE,1.450190059 103.824787,C
2020-08-19 19:09:08,HDB,,SB26,BLK 484A ADMIRALTY LINK,1.456465018 103.815224,L
2020-08-19 19:09:08,HDB,,SB26,BLK 484A ADMIRALTY LINK,1.456465018 103.815224,C
2020-08-19 19:09:08,HDB,,SB27,BLK 492A ADMIRALTY LINK,1.456622416 103.8173965,L
2020-08-19 19:09:08,HDB,,SB27,BLK 492A ADMIRALTY LINK,1.456622416 103.8173965,C
2020-08-19 19:09:08,HDB,,SB28,BLK 482A ADMIRALTY LINK,1.454863339 103.8156384,C
2020-08-19 19:09:08,HDB,,SB28,BLK 482A ADMIRALTY LINK,1.454863339 103.8156384,L
2020-08-19 19:09:08,HDB,,SB29,BLK 508 WELLINGTON CIRCLE,1.453045093 103.8200734,C
2020-08-19 19:09:08,HDB,,SB29,BLK 508 WELLINGTON CIRCLE,1.453045093 103.8200734,L
2020-08-19 19:09:08,HDB,,SB30,BLK 466 SEMBAWANG DRIVE,1.455468086 103.8135398,L
2020-08-19 19:09:08,HDB,,SB30,BLK 466 SEMBAWANG DRIVE,1.455468086 103.8135398,C
2020-08-19 19:09:08,HDB,,SB31,BLK 463 SEMBAWANG DRIVE,1.455526679 103.8145232,C
2020-08-19 19:09:08,HDB,,SB31,BLK 463 SEMBAWANG DRIVE,1.455526679 103.8145232,L
2020-08-19 19:09:08,HDB,,SB32,BLK 591 MONTREAL LINK,1.450237534 103.8263772,C
2020-08-19 19:09:08,HDB,,SB33,BLK 592 MONTREAL LINK,1.451213898 103.8274329,C
2020-08-19 19:09:08,HDB,,SB33,BLK 592 MONTREAL LINK,1.451213898 103.8274329,L
2020-08-19 19:09:08,HDB,,SB34,BLK 462 SEMBAWANG DRIVE,1.454645034 103.8135216,C
2020-08-19 19:09:08,HDB,,SB34,BLK 462 SEMBAWANG DRIVE,1.454645034 103.8135216,L
2020-08-19 19:09:08,HDB,,SB35,BLK 120 CANBERRA CRES,1.445716569 103.8316018,C
2020-08-19 19:09:08,HDB,,SB36,BLK 121 CANBERRA ST,1.447434316 103.8339823,C
2020-08-19 19:09:08,HDB,,SB38,BLK 129 CANBERRA ST,1.444643047 103.8326927,C
2020-08-19 19:09:08,HDB,,SB40,BLK 115 CANBERRA WALK,1.446072465 103.8287072,C
2020-08-19 19:09:08,HDB,,SD11,BLK 63 SIMS PLACE,1.31638569 103.8794488,C
2020-08-19 19:09:08,HDB,,SDM2,BLK 50A SIMS DRIVE,1.316132795 103.8784551,C
2020-08-19 19:09:08,HDB,,SE11,BLK 151/154 SERANGOON NORTH AVE 1/2,1.370226001 103.8734194,C
2020-08-19 19:09:08,HDB,,SE12,BLK 211-222 SERANGOON AVENUE 4,1.357843857 103.8730891,C
2020-08-19 19:09:08,HDB,,SE13,BLK 223/230 SERANGOON AVENUE 4,1.356571683 103.8703302,C
2020-08-19 19:09:08,HDB,,SE14,BLK 231/237 SERANGOON AVENUE 3,1.354552224 103.8699887,C
2020-08-19 19:09:08,HDB,,SE15,BLK 238/246 SERANGOON AVENUE 3,1.352894926 103.8694101,C
2020-08-19 19:09:08,HDB,,SE16,BLK 301/319 SERANGOON AVENUE 2,1.35261889 103.8677199,C
2020-08-19 19:09:08,HDB,,SE17,BLK 321/329 SERANGOON AVENUE 3,1.351714441 103.8677094,C
2020-08-19 19:09:08,HDB,,SE18,BLK 330/335 SERANGOON AVENUE 3,1.350197483 103.8704641,C
2020-08-19 19:09:08,HDB,,SE19,BLK 201/210 SERANGOON CENTRAL,1.354744913 103.8736912,C
2020-08-19 19:09:08,HDB,,SE20,BLK 264 SERANGOON CENTRAL,1.351577568 103.8720988,C
2020-08-19 19:09:08,HDB,,SE21,BLK 262/263 SERANGOON CENTRAL,1.353436181 103.8720161,C
2020-08-19 19:09:08,HDB,,SE22,BLK 261/263 SERANGOON CENTRAL,1.354156732 103.8721288,C
2020-08-19 19:09:08,HDB,,SE23,BLK 253/254 SERANGOON CENTRAL DRIVE,1.354049907 103.8708389,C
2020-08-19 19:09:08,HDB,,SE24,BLK 265 SERANGOON AVENUE 3,1.352764397 103.8714942,C
2020-08-19 19:09:08,HDB,,SE25,BLK 401/408 SERANGOON CENTRAL/AVE 1,1.346310249 103.8727234,C
2020-08-19 19:09:08,HDB,,SE26,BLK 409/414 SERANGOON CENTRAL/AVE 1,1.348961711 103.8741398,C
2020-08-19 19:09:08,HDB,,SE27,BLK 421/427 SERANGOON CENTRAL/AVE 1,1.348394753 103.8762489,C
2020-08-19 19:09:08,HDB,,SE28,BLK 410A SERANGOON CENTRAL,1.348195706 103.8736233,C
2020-08-19 19:09:08,HDB,,SE29,BLK 2A LORONG LEW LIAN,1.349902687 103.8757993,C
2020-08-19 19:09:08,HDB,,SE31,BLK 514/520 SERANGOON NORTH AVENUE 4,1.371511971 103.8736719,C
2020-08-19 19:09:08,HDB,,SE32,BLK 521/530 SERANGOON NORTH AVENUE 4,1.372284801 103.8722967,C
2020-08-19 19:09:08,HDB,,SE33,BLK 537/542 SERANGOON NORTH AVENUE 4,1.374161738 103.8726078,C
2020-08-19 19:09:08,HDB,,SE34,BLK 531/536 SERANGOON NORTH AVENUE 4,1.373941085 103.8743072,C
2020-08-19 19:09:08,HDB,,SE35,BLK 500/506B SERANGOON NORTH AVENUE 4,1.373099118 103.876253,C
2020-08-19 19:09:08,HDB,,SE37,BLK 519 SERANGOON NORTH AVENUE 4,1.371587551 103.874889,C
2020-08-19 19:09:08,HDB,,SE38,BLK 504A SERANGOON NORTH AVENUE 4,1.373953245 103.8757153,C
2020-08-19 19:09:08,HDB,,SE39,BLK 542A SERANGOON NORTH AVENUE 4,1.373503672 103.8717029,C
2020-08-19 19:09:08,HDB,,SE40,BLK 550A SERANGOON NORTH AVENUE 3,1.372540957 103.870023,C
2020-08-19 19:09:08,HDB,,SE41,BLK 546A SERANGOON NORTH AVE 3,1.374047654 103.870212,C
2020-08-19 19:09:08,HDB,,SE42,BLK 512A SERANGOON NORTH AVE 4,1.37087974 103.8751047,C
2020-08-19 19:09:08,HDB,,SE43,BLK 510 SERANGOON NORTH AVE 4,1.370494627 103.8756824,C
2020-08-19 19:09:08,HDB,,SE50,BLK 238A SERANGOON AVENUE 2,1.353901343 103.8686104,C
2020-08-19 19:09:08,HDB,,SE51,BLK 257A SERANGOON CENTRAL DRIVE,1.35520986 103.8723892,C
2020-08-19 19:09:08,HDB,,SE52,NEXT TO BLK 226 SERANGOON AVE 4,1.356889532 103.8716334,C
2020-08-19 19:09:08,HDB,,SE53,BLK 150 SERANGOON NORTH AVE 2,1.369378095 103.8750505,C
2020-08-19 19:09:08,HDB,,SGLM,BLK 4A ST. GEORGES LANE,1.322696363 103.8602441,C
2020-08-19 19:09:08,HDB,,SI10,BLK 148 - 154 SIMEI STREET 1,1.345569979 103.9571232,C
2020-08-19 19:09:08,HDB,,SI11,BLK 155/162 SIMEI ROAD,1.34517257 103.9592649,C
2020-08-19 19:09:08,HDB,,SI12,BLK 163/165 SIMEI ROAD,1.345870265 103.9589284,C
2020-08-19 19:09:08,HDB,,SI13,BLK 221/235 SIMEI STREET 4,1.342044433 103.9572409,C
2020-08-19 19:09:08,HDB,,SIM1,BLK 115 SIMEI STREET 1,1.343164542 103.9504538,C
2020-08-19 19:09:08,HDB,,SIM2,BLK 125 SIMEI STREET 1,1.34610646 103.9539197,C
2020-08-19 19:09:08,HDB,,SIM3,BLK 166 SIMEI ROAD MSCP,1.345370177 103.9581663,C
2020-08-19 19:09:08,HDB,,SIM4,BLK 248 SIMEI STREET 5,1.343593183 103.9535464,C
2020-08-19 19:09:08,HDB,,SIM5,BLK 256A SIMEI STREET 1,1.34252729 103.9522805,C
2020-08-19 19:09:08,HDB,,SIM6,BLK 168 SIMEI LANE,1.342966455 103.9589437,C
2020-08-19 19:09:08,HDB,,SK10,BLK 241A COMPASSVALE WALK,1.390264017 103.898236,C
2020-08-19 19:09:08,HDB,,SK11,BLK 226D COMPASSVALE WALK,1.388403181 103.8994635,C
2020-08-19 19:09:08,HDB,,SK12,BLK 103A RIVERVALE WALK,1.38320148 103.900658,C
2020-08-19 19:09:08,HDB,,SK13,BLK 228D COMPASSVALE WALK,1.38817411 103.9007436,C
2020-08-19 19:09:08,HDB,,SK14,BLK 142A RIVERVALE DRIVE,1.389815036 103.9053373,C
2020-08-19 19:09:08,HDB,,SK15,BLK 256A COMPASSVALE ROAD,1.393603843 103.8995342,C
2020-08-19 19:09:08,HDB,,SK16,BLK 111A RIVERVALE WALK,1.383729704 103.9009038,C
2020-08-19 19:09:08,HDB,,SK17,BLK 248A COMPASSVALE ROAD,1.392821391 103.8987068,C
2020-08-19 19:09:08,HDB,,SK18,BLK 188E RIVERVALE DRIVE,1.39467897 103.904551,C
2020-08-19 19:09:08,HDB,,SK19,BLK 190C RIVERVALE DRIVE,1.394773253 103.9024282,C
2020-08-19 19:09:08,HDB,,SK20,BLK 191C RIVERVALE DRIVE,1.394106895 103.9039143,C
2020-08-19 19:09:08,HDB,,SK21,BLK 117D RIVERVALE DRIVE,1.38280472 103.9031595,C
2020-08-19 19:09:08,HDB,,SK22,BLK 122F RIVERVALE DRIVE,1.387224448 103.9052154,C
2020-08-19 19:09:08,HDB,,SK23,BLK 121E SENGKANG EAST WAY,1.386223373 103.9060947,C
2020-08-19 19:09:08,HDB,,SK24,BLK 185 RIVERVALE CRESCENT,1.393714384 103.9067577,Y
2020-08-19 19:09:08,HDB,,SK24,BLK 185 RIVERVALE CRESCENT,1.393714384 103.9067577,H
2020-08-19 19:09:08,HDB,,SK24,BLK 185 RIVERVALE CRESCENT,1.393714384 103.9067577,C
2020-08-19 19:09:08,HDB,,SK25,BLK 257 COMPASSVALE ROAD,1.39292097 103.8979558,C
2020-08-19 19:09:08,HDB,,SK26,BLK 259 COMPASSVALE ROAD,1.393514342 103.8965586,C
2020-08-19 19:09:08,HDB,,SK27,BLK 119 RIVERVALE DRIVE,1.385116452 103.9036057,C
2020-08-19 19:09:08,HDB,,SK28,BLK 203 COMPASSVALE ROAD,1.387008719 103.8959008,C
2020-08-19 19:09:08,HDB,,SK29,BLK 204 COMPASSVALE DRIVE,1.388022573 103.8953899,C
2020-08-19 19:09:08,HDB,,SK30,BLK 260 SENGKANG EAST WAY,1.393719842 103.8958413,C
2020-08-19 19:09:08,HDB,,SK31,BLK 195A RIVERVALE DRIVE,1.393208223 103.9025659,C
2020-08-19 19:09:08,HDB,,SK32,BLK 200 SENGKANG EAST ROAD,1.387658346 103.8921644,C
2020-08-19 19:09:08,HDB,,SK33,BLK 201 SENGKANG EAST ROAD,1.388331502 103.8923997,C
2020-08-19 19:09:08,HDB,,SK34,BLK 299 COMPASSVALE STREET,1.39668095 103.9019708,L
2020-08-19 19:09:08,HDB,,SK34,BLK 299 COMPASSVALE STREET,1.39668095 103.9019708,C
2020-08-19 19:09:08,HDB,,SK35,BLK 297 COMPASSVALE STREET,1.395193571 103.8998436,C
2020-08-19 19:09:08,HDB,,SK35,BLK 297 COMPASSVALE STREET,1.395193571 103.8998436,L
2020-08-19 19:09:08,HDB,,SK36,BLK 301 ANCHORVALE DRIVE,1.388853429 103.8915411,C
2020-08-19 19:09:08,HDB,,SK37,BLK 303 ANCHORVALE LINK,1.387448651 103.8906087,C
2020-08-19 19:09:08,HDB,,SK38,BLK 261 COMPASSVALE STREET,1.39477668 103.8946894,C
2020-08-19 19:09:08,HDB,,SK39,BLK 291 COMPASSVALE STREET,1.396225748 103.8980479,C
2020-08-19 19:09:08,HDB,,SK40,BLK 306 ANCHORVALE LINK,1.390446756 103.8884034,C
2020-08-19 19:09:08,HDB,,SK41,BLK 305 ANCHORVALE LINK,1.388727954 103.8877762,C
2020-08-19 19:09:08,HDB,,SK42,BLK 304 ANCHORVALE LINK,1.387879205 103.8893331,C
2020-08-19 19:09:08,HDB,,SK43,BLK 290 COMPASSVALE CRESCENT,1.396454582 103.8972496,C
2020-08-19 19:09:08,HDB,,SK44,BLK 308 ANCHORVALE ROAD,1.389494371 103.8863803,C
2020-08-19 19:09:08,HDB,,SK45,BLK 295 COMPASSVALE CRESCENT,1.39760052 103.8987382,C
2020-08-19 19:09:08,HDB,,SK46,BLK 312 ANCHORVALE LANE,1.392199196 103.8851114,C
2020-08-19 19:09:08,HDB,,SK47,BLK 310 ANCHORVALE ROAD,1.390358119 103.8851823,C
2020-08-19 19:09:08,HDB,,SK48,BLK 321 ANCHORVALE DRIVE,1.390204066 103.8915078,C
